tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
203,0.5080,-0.1107,0.1011,2.991,good,0.002,3.58,0,0,0,0,10.45,3,0.0,,,
204,0.5080,-0.1108,0.2180,2.999,good,0.003,2.99,0,0,0,0,10.29,3,0.0,,,
205,0.5080,-0.1105,-0.1846,2.999,broken,0.658,4.89,1,1,1,0,10.19,3,2.4,8,216,216
207,0.5080,-0.1186,-0.0157,2.995,good,0.070,2.87,0,0,0,0,12.98,2,0.0,,,
208,0.5080,-0.1141,0.1931,2.996,good,0.043,3.22,0,0,0,0,11.46,2,0.0,,,
209,0.5080,-0.1136,0.2020,2.646,good,0.013,4.50,0,0,0,0,20.75,2,0.0,,,
206,0.5120,-0.1131,0.0884,2.999,good,0.040,4.51,0,0,0,0,11.06,3,0.0,,,
210,0.5160,-0.1132,-0.0957,3.006,good,0.116,3.41,0,0,0,0,10.94,3,0.0,,,
211,0.5160,-0.1140,0.1493,2.998,good,0.276,4.72,0,0,0,0,11.38,3,0.0,,,
212,0.5160,-0.1128,-0.1622,3.004,insect,1.000,7.72,1,1,1,0,10.86,3,3.1,11,199,199
213,0.5160,-0.1111,-0.2298,2.995,good,0.020,2.91,0,0,0,0,10.47,3,0.0,,,
214,0.5160,-0.1111,0.2418,3.000,black,1.000,51.02,1,1,1,0,10.37,3,3.2,62|63,232,232
215,0.5200,-0.1157,0.1705,2.969,good,0.008,5.41,0,0,0,0,12.63,3,0.0,,,
217,0.5200,-0.1197,0.1361,3.003,faded,0.887,3.61,1,1,1,0,13.16,2,3.2,49,210,210
219,0.5200,-0.1188,0.1167,2.994,black,1.000,49.98,1,1,1,0,13.06,2,3.2,46|47,237,237
220,0.5200,-0.1184,0.0173,2.999,broken,0.518,3.88,1,1,1,0,12.85,2,2.4,34,212,212
229,0.5200,-0.1020,0.1456,3.000,good,0.310,4.66,0,0,0,0,7.34,1,0.0,,,
216,0.5240,-0.1096,-0.0055,2.996,good,0.039,3.52,0,0,0,0,9.97,3,0.0,,,
218,0.5240,-0.1084,-0.2280,2.990,good,0.131,4.99,0,0,0,0,9.68,3,0.0,,,
227,0.5240,-0.1178,-0.1974,2.995,good,0.176,3.36,0,0,0,0,12.71,2,0.0,,,
228,0.5240,-0.1152,-0.0334,3.010,good,0.020,2.53,0,0,0,0,11.52,2,0.0,,,
221,0.5280,-0.1146,-0.0845,3.022,faded,0.933,3.72,1,1,1,0,10.99,3,3.2,21|20,222,222
222,0.5280,-0.1136,0.0244,2.989,good,0.001,3.60,0,0,0,0,11.45,3,0.0,,,
223,0.5280,-0.1115,-0.1599,3.002,good,0.444,2.41,0,0,0,0,10.45,3,0.0,,,
224,0.5280,-0.1114,-0.0063,3.010,good,0.020,3.73,0,0,0,0,10.23,3,0.0,,,
225,0.5280,-0.1110,0.1218,3.002,good,0.001,3.18,0,0,0,0,10.30,3,0.0,,,
226,0.5280,-0.1087,-0.1746,3.003,good,0.019,3.67,0,0,0,0,9.49,3,0.0,,,
231,0.5280,-0.1161,0.0945,3.001,insect,1.000,8.24,1,1,1,0,12.01,2,3.1,44|43,228,228
232,0.5280,-0.1149,0.0807,2.998,good,0.020,6.08,0,0,0,0,11.66,2,0.0,,,
230,0.5320,-0.1124,-0.1333,2.992,good,0.551,3.67,1,1,1,0,10.99,3,2.8,14|15,246,246
234,0.5320,-0.1200,-0.0871,3.002,good,0.046,2.69,0,0,0,0,13.28,2,0.0,,,
235,0.5320,-0.1188,0.0523,3.003,good,0.009,4.41,0,0,0,0,12.86,2,0.0,,,
233,0.5360,-0.1089,0.2192,2.995,good,0.230,4.37,0,0,0,0,9.77,3,0.0,,,
240,0.5360,-0.1190,-0.0630,3.006,good,0.049,3.12,0,0,0,0,12.86,2,0.0,,,
236,0.5400,-0.1121,-0.0094,3.005,good,0.000,2.80,0,0,0,0,10.57,3,0.0,,,
237,0.5400,-0.1103,0.0098,3.003,good,0.002,3.86,0,0,0,0,10.03,3,0.0,,,
238,0.5400,-0.1088,0.2047,3.001,good,0.004,3.69,0,0,0,0,9.58,3,0.0,,,
239,0.5400,-0.1082,-0.0543,2.996,good,0.032,2.69,0,0,0,0,9.48,3,0.0,,,
244,0.5400,-0.1170,-0.1317,2.999,good,0.026,3.14,0,0,0,0,12.33,2,0.0,,,
241,0.5440,-0.1156,-0.1148,2.928,good,0.044,4.86,0,0,0,0,13.65,3,0.0,,,
242,0.5440,-0.1119,-0.0312,2.994,good,0.057,4.20,0,0,0,0,10.77,3,0.0,,,
243,0.5440,-0.1128,0.1540,3.002,good,0.044,2.79,0,0,0,0,10.88,3,0.0,,,
250,0.5440,-0.1197,-0.1973,3.000,good,0.027,5.78,0,0,0,0,13.23,2,0.0,,,
252,0.5440,-0.1163,-0.1816,2.991,sour,1.000,26.94,1,1,1,0,12.30,2,3.2,8,242,242
245,0.5480,-0.1141,0.1763,2.996,good,0.185,3.07,0,0,0,0,11.47,3,0.0,,,
246,0.5480,-0.1137,0.2382,3.044,good,0.288,5.37,0,0,0,0,10.19,3,0.0,,,
247,0.5480,-0.1133,0.1567,2.994,good,0.321,4.63,0,0,0,0,11.25,3,0.0,,,
