tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
186,0.4840,-0.1183,-0.1624,3.001,good,0.005,3.25,0,0,0,0,12.73,2,0.0,,,
183,0.4880,-0.1142,-0.1788,2.984,good,0.081,9.60,0,0,0,0,11.77,3,0.0,,,
184,0.4880,-0.1134,0.1455,3.001,good,0.000,1.94,0,0,0,0,11.11,3,0.0,,,
185,0.4880,-0.1097,0.0925,2.998,good,0.496,3.50,0,0,0,0,9.95,3,0.0,,,
187,0.4920,-0.1153,0.0015,2.991,good,0.000,3.80,0,0,0,0,11.97,3,0.0,,,
188,0.4920,-0.1135,0.1042,2.986,good,0.000,2.91,0,0,0,0,11.51,3,0.0,,,
189,0.4920,-0.1120,-0.1912,3.003,good,0.001,5.86,0,0,0,0,10.60,3,0.0,,,
190,0.4920,-0.1102,0.1183,2.996,good,0.001,4.08,0,0,0,0,10.15,3,0.0,,,
191,0.4960,-0.1149,0.2043,3.002,good,0.001,2.71,0,0,0,0,11.58,3,0.0,,,
192,0.4960,-0.1155,-0.0479,3.002,good,0.000,3.05,0,0,0,0,11.78,3,0.0,,,
193,0.4960,-0.1123,-0.0376,2.999,good,0.002,2.65,0,0,0,0,10.80,3,0.0,,,
194,0.4960,-0.1093,-0.1441,2.995,good,0.275,5.38,0,0,0,0,9.87,3,0.0,,,
195,0.4960,-0.1110,0.1972,3.072,good,0.000,4.47,0,0,0,0,8.68,3,0.0,,,
196,0.4960,-0.1082,-0.1169,3.009,good,0.189,2.73,0,0,0,0,9.20,3,0.0,,,
197,0.4960,-0.1195,-0.0617,3.251,good,0.002,3.37,0,0,0,0,7.52,2,0.0,,,
198,0.5000,-0.1155,-0.0632,3.182,good,0.001,3.17,0,0,0,0,7.71,2,0.0,,,
199,0.5080,-0.1152,0.1225,3.007,good,0.265,3.45,0,0,0,0,11.58,3,0.0,,,
200,0.5080,-0.1152,0.1611,3.009,good,0.117,3.32,0,0,0,0,11.50,3,0.0,,,
201,0.5080,-0.1152,0.0122,2.995,good,0.006,3.87,0,0,0,0,11.87,3,0.0,,,
202,0.5080,-0.1365,0.1969,3.000,good,0.006,7.17,0,0,0,0,10.83,1,0.0,,,
203,0.5080,-0.1107,0.1011,2.992,good,0.000,2.70,0,0,0,0,10.43,3,0.0,,,
204,0.5080,-0.1108,0.2180,2.999,good,0.043,5.70,0,0,0,0,10.29,3,0.0,,,
205,0.5080,-0.1105,-0.1846,2.999,good,0.041,8.12,0,0,0,0,10.19,3,0.0,,,
207,0.5080,-0.1186,-0.0157,2.995,good,0.000,1.78,0,0,0,0,12.98,2,0.0,,,
208,0.5080,-0.1141,0.1931,2.995,good,0.000,2.28,0,0,0,0,11.47,2,0.0,,,
209,0.5080,-0.1136,0.2020,2.644,good,0.000,3.07,0,0,0,0,20.80,2,0.0,,,
206,0.5120,-0.1131,0.0884,3.000,good,0.031,6.48,0,0,0,0,11.05,3,0.0,,,
210,0.5160,-0.1132,-0.0957,3.006,good,0.002,2.90,0,0,0,0,10.94,3,0.0,,,
211,0.5160,-0.1140,0.1493,2.999,good,0.001,3.97,0,0,0,0,11.35,3,0.0,,,
212,0.5160,-0.1128,-0.1622,3.005,insect,1.000,6.88,1,1,1,0,10.83,3,3.1,11,199,199
213,0.5160,-0.1111,-0.2298,2.997,good,0.080,4.61,0,0,0,0,10.42,3,0.0,,,
214,0.5160,-0.1111,0.2418,3.000,black,1.000,49.14,1,1,1,0,10.36,3,3.2,62|63,232,232
215,0.5200,-0.1157,0.1705,2.969,good,0.000,4.40,0,0,0,0,12.64,3,0.0,,,
218,0.5200,-0.1198,0.1361,3.000,faded,0.787,3.50,1,1,1,0,13.25,2,3.2,49,210,210
220,0.5200,-0.1187,0.1167,2.995,black,1.000,47.51,1,1,1,0,13.03,2,3.2,46|47,237,237
221,0.5200,-0.1184,0.0173,2.999,good,0.001,3.46,0,0,0,0,12.83,2,0.0,,,
